0,0,1457648968,101.00000000000001
0,0,1457724545,21077.08
1,0,1457938500,72.0
2,0,1457938862,72.0
3,0,1457941869,75.5
4,0,1457945365,74.0
5,0,1457945798,74.0
6,0,1457947763,75.5
7,0,1457948613,100.00000000000001
8,0,1457950328,100.00000000000001
9,0,1457980385,40.0
10,0,1457981149,35.0
11,0,1457981393,70.0
12,0,1457981802,60.00000000000001
13,0,1457981886,3970.8900000000003
14,0,1457982286,68.0
15,0,1457982578,30.000000000000004
16,0,1457988679,70.0
17,0,1458029181,75.0
18,0,1458029660,78.0
19,0,1460492597,45.7
20,0,1461050558,0.01
20,0,1461098365,27.410000000000004
21,0,1463139870,16384.0
22,0,1463140282,149.51000000000002
23,0,1464785094,50.00000000000001
24,2,1465558414,0.07
25,0,1469009623,1.0
26,0,1469028345,749.0
27,2,1470434285,0.01
23,0,1471356449,50.00000000000001
28,4,1471918057,1.03529577
28,4,1471957180,1.07962468
28,4,1471997843,1.0510461100000001
28,4,1472066832,1.01444548
28,4,1472333243,1.04109447
28,4,1472396668,1.0443054
28,4,1472494464,1.88094383
28,4,1472537035,1.0422626400000001
28,4,1472586904,1.05327823
28,4,1472634060,1.0972621500000002
28,4,1472677374,1.0209995
29,3,1472705282,6.906120545106008
28,4,1472720370,1.0650031800000002
28,4,1472765018,1.06301934
28,4,1472837664,1.79061581
28,4,1472879766,1.05903988
28,4,1472922794,1.0719193200000001
28,4,1472962883,1.0300855500000001
28,4,1473002708,1.0315855
28,4,1473043912,1.0441999800000001
28,4,1473080771,1.03239238
28,4,1473120451,1.01265021
28,4,1473178623,1.0397496000000002
28,4,1473217147,1.0263914600000001
28,4,1473319225,2.4310757400000003
28,4,1473361899,1.06523323
28,4,1473407843,1.0535774
28,4,1473451607,1.09898626
28,4,1473495278,1.01068332
28,4,1473534591,1.02050258
28,4,1473577509,1.02111959
28,4,1473627939,1.09051844
28,4,1473670858,1.0833522400000002
28,4,1473717893,1.0260209900000001
28,4,1473761336,1.02521367
28,4,1473807835,1.06004645
28,4,1473858323,1.04100852
28,4,1473921757,1.23840905
28,4,1473969683,1.05118036
28,4,1474016684,1.05238959
30,3,1474034615,1.8
28,4,1474063259,1.05854702
28,4,1474124705,1.05879702
28,4,1474168181,1.03008711
28,4,1474214521,1.07568938
28,4,1474274820,1.4599074300000001
28,4,1474318515,1.0654572800000002
28,4,1474364643,1.0177713800000001
31,3,1474372071,0.45
28,4,1474406646,1.02263948
28,4,1474448997,1.02153128
28,4,1474513063,1.23669136
28,4,1474663075,3.3360308900000004
28,4,1474731484,1.0649836700000002
28,4,1474774064,1.01560077
28,4,1474819273,1.07575836
28,4,1474902792,1.50897323
28,4,1474943443,1.05473503
28,4,1474992453,1.04955002
28,4,1475040557,1.0321627
28,4,1475098263,1.08780059
28,4,1475150006,1.0653915900000002
28,4,1475236755,1.65012423
28,4,1475298614,1.14429607
28,4,1475350623,1.10066225
28,4,1475393707,1.01806598
28,4,1475444138,1.066122
32,3,1475472793,1.1339298877755386
28,4,1475493580,1.03408223
28,4,1475542281,1.06045159
28,4,1475639678,1.92163023
28,4,1475852960,3.8039573200000003
32,3,1475857519,0.4174602448170186
33,3,1475920601,3.1340000000000003
28,4,1475979008,2.2280422100000004
28,4,1476047259,1.17166196
28,4,1476081776,1.02047277
28,4,1476135238,1.03212224
28,4,1476196201,1.0487469200000001
28,4,1476448412,5.77671617
28,4,1476531862,1.08379204
28,4,1476583753,2.11916254
28,4,1476632157,1.03204654
28,4,1476672569,1.0106399700000002
28,4,1476733357,1.06437333
28,4,1476790600,1.0487617500000002
34,4,1476838882,1.02651237
34,4,1476960094,2.7602027600000003
34,4,1477000348,1.05116004
34,4,1477056372,1.10795481
34,4,1477103520,1.0496813600000001
34,4,1477161267,1.09335138
34,4,1477227279,1.2961167100000002
34,4,1477276463,1.0158154000000001
34,4,1477334046,1.0735585300000001
34,4,1477387618,1.0594739400000002
35,2,1477439854,9.3
34,4,1477449192,1.0453515
36,0,1477512964,0.005
34,4,1477515299,1.02936578
34,4,1477571544,1.02734473
34,4,1477697650,1.05925757
34,4,1477740691,1.0903265400000002
34,4,1477780327,1.0321646
34,4,1477833337,1.3958066
34,4,1477857303,1.0553397100000002
34,4,1477909789,1.3759733500000002
34,4,1477949206,1.1111560900000002
34,4,1477982329,1.01469309
34,4,1478017628,1.08840967
34,4,1478049919,1.0596795700000001
34,4,1478082291,1.1272248500000002
34,4,1478111559,1.03872385
34,4,1478143420,1.1269730800000002
34,4,1478169629,1.01060374
34,4,1478197642,1.06318697
34,4,1478361905,2.3835502400000004
37,3,1478431412,6.6782
34,4,1479177272,1.0354437300000001
34,4,1479259824,1.01723451
34,4,1479353120,1.0580379400000002
34,4,1479439583,1.07484895
34,4,1479520827,1.03113494
34,4,1479607218,1.0574199800000001
34,4,1479661147,1.06138194
34,4,1479713345,1.0384246000000001
34,4,1479764213,1.04735099
34,4,1479817821,1.03402392
34,4,1479892055,1.74134655
34,4,1479918566,1.045552
34,4,1479954649,1.06575354
34,4,1480001766,1.0674404100000001
34,4,1480150221,1.03261514
34,4,1480253453,1.04430142
34,4,1480368508,1.2460503500000002
34,4,1480462081,1.0345447
34,4,1480565516,1.07598834
34,4,1480656556,1.01159734
34,4,1480753828,1.0313655800000001
34,4,1480855684,1.04175323
34,4,1480952056,1.0142623000000002
34,4,1481045540,1.0330050400000002
34,4,1481150044,1.02439762
34,4,1481250481,1.04687935
34,4,1481369970,0.9998170200000001
34,4,1481482969,1.07000129
34,4,1481634756,1.39364138
34,4,1481710875,1.06870503
38,3,1481824871,16.86
34,4,1481839732,1.04721084
34,4,1481932737,1.03120502
34,4,1482095792,1.02136107
34,4,1482226000,1.0439757600000001
34,4,1482347113,1.0254660800000002
34,4,1482431633,1.0221319
39,2,1482781193,0.25
40,3,1482913330,3.5900000000000003
34,4,1483233189,1.0255573100000002
34,4,1483372589,1.10663467
34,4,1483487546,1.06202517
34,4,1483526157,1.24374436
34,4,1483571941,1.1799349300000002
34,4,1483617694,1.03289402
34,4,1483702772,2.2346216400000003
34,4,1483733727,1.0214144
34,4,1483794321,1.24926328
34,4,1483840138,1.0287769900000001
34,4,1483894207,1.1550852
34,4,1483948777,1.29102161
34,4,1483995592,1.14211434
34,4,1484041016,1.0644697200000002
34,4,1484094094,1.03102047
34,4,1484133274,1.1935110800000002
34,4,1484193238,1.41722305
34,4,1484238632,1.03742569
34,4,1484291617,1.0561039
34,4,1484337248,1.0395216600000001
34,4,1484390468,1.04080364
34,4,1484421604,1.02381209
34,4,1484475156,1.46909181
34,4,1484506201,1.18493365
34,4,1484563884,1.10957418
34,4,1484724964,3.2196904400000004
34,4,1484786278,1.04032049
34,4,1484832648,1.3530041400000001
34,4,1484872597,1.08266426
34,4,1484910768,1.08778361
34,4,1484942819,1.0474526800000001
34,4,1484988932,1.1230027500000002
41,3,1485020276,2.5
41,3,1485020604,2.5
42,3,1485021032,2.5
34,4,1485058508,1.0119819300000001
34,4,1485105333,1.06291467
34,4,1485144456,1.0369081
34,4,1485198859,1.2634116400000002
34,4,1485253274,1.0383867900000001
34,4,1485307778,1.2732653900000002
34,4,1485355843,1.0406079300000002
34,4,1485394734,1.0504004
34,4,1485441903,1.0032854500000001
34,4,1485511445,1.16261871
34,4,1485558351,1.06020888
34,4,1485626324,1.5489236100000001
34,4,1485675969,1.2254598300000001
34,4,1485743446,1.5411098200000002
43,7,1485774634,1.0
44,7,1485780231,0.08520000000000001
34,4,1485813129,1.37339355
45,7,1485813821,9.127500000000001
46,7,1485822717,0.13010000000000002
47,7,1485830025,0.1003
48,7,1485842855,0.037200000000000004
48,7,1485843368,0.014400000000000001
49,7,1485851936,8.6369
50,7,1485851936,1.2149
51,7,1485856710,3.0003
52,7,1485856790,0.034800000000000005
34,4,1485857961,1.1940701500000002
53,7,1485866524,0.032400000000000005
50,7,1485869179,4.1309000000000005
54,7,1485884608,0.2202
55,7,1485886558,0.9996
56,7,1485898637,0.8986000000000001
57,7,1485908322,0.1004
58,7,1485920374,0.7885000000000001
59,7,1485922761,0.1403
60,7,1485928816,0.11770000000000001
61,7,1485944054,0.1267
62,26,1485955335,4.61255821
34,4,1485959314,2.24552298
56,7,1485970150,1.1092000000000002
63,7,1485976821,45.133
64,7,1486008505,0.4005
65,26,1486011832,0.022760000000000002
65,26,1486011832,0.022760000000000002
66,7,1486023627,0.0708
67,7,1486030670,0.907
68,7,1486039052,2.9996
69,7,1486048866,0.1005
70,7,1486050210,0.20090000000000002
71,7,1486050817,0.0916
72,7,1486055583,100.07390000000001
73,7,1486077331,1.074
74,7,1486085162,4.2404
75,7,1486094365,0.9994000000000001
76,7,1486098358,2.2581
77,41,1486102835,128.58750678
78,41,1486102891,128.69857142
79,41,1486102980,111.24487471
80,7,1486106936,3.2271
81,7,1486116392,0.8251000000000001
82,7,1486117839,26.718500000000002
83,7,1486120659,0.5581
34,4,1486122790,1.020634
76,7,1486125260,0.036500000000000005
76,7,1486127442,0.166
84,7,1486131161,0.10900000000000001
85,7,1486138853,0.125
34,4,1486148172,1.0369028
86,7,1486169894,2.0012000000000003
87,7,1486180681,0.27740000000000004
88,7,1486184469,8.806700000000001
89,7,1486199369,6.904400000000001
90,7,1486209403,0.018000000000000002
70,7,1486215020,0.21350000000000002
91,7,1486216952,1.7013
34,4,1486240254,1.0258252
70,7,1486242055,0.6272000000000001
92,7,1486243317,0.020300000000000002
93,7,1486253634,0.08960000000000001
94,7,1486254100,0.6273000000000001
95,7,1486256922,0.08960000000000001
96,7,1486256922,0.5377000000000001
96,7,1486262888,0.31720000000000004
97,7,1486264511,0.0374
34,4,1486280700,1.03333352
98,7,1486295325,10.052900000000001
99,7,1486298585,0.9177000000000001
100,7,1486305750,19.9998
101,7,1486309312,3.5608000000000004
102,7,1486315377,0.024100000000000003
103,7,1486317020,0.2857
104,7,1486320736,0.2649
70,7,1486326790,0.17930000000000001
34,4,1486343431,1.01851424
105,7,1486366680,0.0316
105,7,1486368639,0.0222
76,7,1486380226,0.1824
76,7,1486380847,0.08850000000000001
106,7,1486389617,15.334000000000001
107,69,1486393241,9.9
108,7,1486394051,0.5967
108,7,1486402456,1.6866
109,7,1486418775,0.4288
110,7,1486432823,0.08900000000000001
34,4,1486434666,1.1608574200000001
111,7,1486444882,0.1003
112,7,1486445195,2.9305000000000003
113,7,1486446553,5.0002
114,7,1486447914,25.801800000000004
70,7,1486451303,2.6584000000000003
115,7,1486456176,0.33830000000000005
99,7,1486459327,2.0364
116,7,1486461003,0.39180000000000004
117,7,1486462822,0.2677
118,7,1486464006,0.6326
70,7,1486478342,0.1537
119,7,1486482224,0.11680000000000001
73,7,1486485671,1.0004000000000002
119,7,1486491815,0.1529
120,7,1486495018,0.1
121,7,1486495853,3.8733000000000004
70,7,1486499788,0.54
122,7,1486515387,9.0168
122,7,1486515917,81.11070000000001
34,4,1486523796,1.59979961
123,7,1486528781,1.2529000000000001
124,7,1486530302,4.9996
99,7,1486542371,0.8639000000000001
125,7,1486545191,2.0007
126,7,1486547813,0.905
84,7,1486548608,0.12940000000000002
84,7,1486549121,0.15660000000000002
127,7,1486551415,0.45370000000000005
128,7,1486552188,0.1368
129,7,1486558253,3.0832
127,7,1486560244,1.0025000000000002
130,7,1486563844,7.4046
131,7,1486564992,0.8868
100,7,1486569668,19.9999
132,7,1486571621,0.8596
133,7,1486586006,0.0911
70,7,1486586284,0.111
70,7,1486588397,0.09920000000000001
84,7,1486593504,0.31870000000000004
108,7,1486593805,0.0913
134,7,1486598634,1.2838
135,7,1486598906,0.6017
136,7,1486599489,2.3981000000000003
54,7,1486609002,0.28390000000000004
123,7,1486612287,1.0094
64,7,1486614777,0.42260000000000003
34,4,1486622041,1.8286004000000002
99,7,1486631962,0.9940000000000001
137,7,1486635368,1.0983
138,7,1486638873,0.36910000000000004
139,7,1486639595,1.0001
108,7,1486646942,0.1554
140,7,1486647097,0.10500000000000001
140,7,1486650349,0.10930000000000001
138,7,1486651485,0.2639
141,7,1486655085,0.1743
76,7,1486666603,0.157
142,7,1486667923,0.38870000000000005
143,7,1486668603,0.0873
84,7,1486672217,0.11330000000000001
84,7,1486676085,0.16990000000000002
140,7,1486678405,0.16390000000000002
140,7,1486679997,0.1648
140,7,1486681407,0.16460000000000002
144,7,1486688602,0.017400000000000002
145,7,1486688804,0.17500000000000002
146,7,1486693351,0.43920000000000003
76,7,1486706032,0.5964
76,7,1486706660,0.1317
147,7,1486709137,0.0872
34,4,1486709520,1.62796427
84,7,1486717544,0.191
140,7,1486718586,0.166
148,7,1486719721,0.5664
140,7,1486720204,0.1652
149,7,1486723509,0.16870000000000002
